time (s),set_points (m),k_m (kg^1/2.s^-1/2),displacement (m),velocity (m.s^-1),d_current (A),q_current (A),force (N),total_power (W),p_loss (W),slot_temp (K),pole_temp (K)
0.2808146739671919,0.0006279051952931338,0.33996002176214013,0.0008229768877634028,-0.000663958200018119,0.0020262985654440767,0.0019103155490917197,0.001266380998754654,1.4695668620002647e-05,1.387628063423396e-05,298.1505117620954,298.1500000009613
0.2816840692426321,0.0006279051952931338,0.32462883234814577,0.0008224011157716466,-0.0006622672195506266,0.002021471569908831,0.001908036276784762,0.00120706709464977,1.4612988228947437e-05,1.3825748185506214e-05,298.1505117620954,298.1500000009613
0.28255346451807234,0.0006279051952931338,0.326393731976465,0.0008218267443594588,-0.0006606562382074581,0.0020043635267212112,0.0019090174445358275,0.001208503969650151,1.4212690972281257e-05,1.3709213581956397e-05,298.1505117620954,298.1500000009613
0.28342285979351256,0.0006279051952931338,0.34296111859362277,0.0008212537752117043,-0.0006590433188913382,0.0019572885973005456,0.001868619670154535,0.001241427389896529,1.3758246267899834e-05,1.3102460895227471e-05,298.150509917954,298.1500000009885
0.2842922550689528,0.0006279051952931338,0.3453149847024739,0.0008206822469340394,-0.0006573859943918266,0.0018550665953321035,0.0018878091818047148,0.001222539032542741,1.2812379960584365e-05,1.2534142230613674e-05,298.150509917954,298.1500000009885
0.285161650344393,0.0006279051952931338,0.420208002165887,0.0008201121373781749,-0.0006557541454038501,0.0018004317346110431,0.0018751582815430643,0.001461189003616005,1.1525710800153104e-05,1.2091610617574162e-05,298.150509917954,298.1500000009885
0.2860310456198332,0.0006279051952931338,0.43716225543059195,0.0008195437263825594,-0.0006538004192945831,0.0018228692958246258,0.0018734800364687695,0.001528557043895681,1.3971544885910425e-05,1.2225819666289912e-05,298.150509917954,298.1500000009885
0.28690044089527345,0.0006279051952931338,0.4181421182403508,0.000818977092942249,-0.0006517558311132416,0.0018399615962844782,0.0019039938765526858,0.001480960163637559,1.4238570769415599e-05,1.2544083123990029e-05,298.150509917954,298.1500000009885
0.28776983617071367,0.0006279051952931338,0.4285295530419254,0.0008184121812456419,-0.0006497754388198401,0.0019086530857381696,0.0018583803160490584,0.001527018147815231,1.3751852417819989e-05,1.2697752014087824e-05,298.1505080916272,298.1500000010174
0.2886392314461539,0.0006279051952931338,0.3542458206333815,0.0008178490452998465,-0.0006477329262115151,0.001939056300475978,0.001876512120472261,0.001278637969227706,1.6217028385102066e-05,1.3028239180934286e-05,298.1505080916272,298.1500000010174
0.2895086267215941,0.0006279051952931338,0.3536998446045673,0.0008172873938568753,-0.000646025414259213,0.0019100120750564378,0.001879344685536085,0.00126776822945558,1.2724084000722303e-05,1.2847244520702737e-05,298.1505080916272,298.1500000010174
0.29037802199703433,0.0006279051952931338,0.36750516748271783,0.0008167272141709855,-0.0006443325627760964,0.0019018514934763411,0.0019188269679710534,0.001328108342051448,1.4160707773623414e-05,1.3059907742477342e-05,298.1505080916272,298.1500000010174
0.29124741727247455,0.0006279051952931338,0.4031892301379004,0.0008161685769963591,-0.0006425583280786708,0.0018917589953481846,0.0018956909920479106,0.00144437958507164,1.3255777604756528e-05,1.28334917928906e-05,298.1505080916272,298.1500000010174
0.2921168125479148,0.0006279051952931338,0.3905787393360672,0.0008156116186714341,-0.000640627273529879,0.0018944845046729283,0.0018997857436550576,0.001401724168328538,1.379858949747705e-05,1.2879764559853989e-05,298.1505062828312,298.1500000010477
0.292986207823355,0.0006279051952931338,0.39317487284256647,0.0008150562891789169,-0.0006387537501120863,0.0018823372306524442,0.0018977402247754378,0.001405773447750348,1.3647131343701855e-05,1.2783776293277164e-05,298.1505062828312,298.1500000010477
0.2938556030987952,0.0006279051952931338,0.4001117740946906,0.00081450259326695,-0.0006368747652630698,0.0018691453059955729,0.0018872246855780718,0.001421608465520917,1.3055352288466983e-05,1.2624010260429608e-05,298.1505062828312,298.1500000010477
0.29472499837423544,0.0006279051952931338,0.3998823258341529,0.000813950549503509,-0.0006349744230683445,0.0018639767057261746,0.0018835637599034292,0.00141745653063406,1.3400248892457089e-05,1.2564785517336068e-05,298.1505062828312,298.1500000010477
0.29559439364967566,0.0006279051952931338,0.4018299199909635,0.0008134001530200786,-0.0006330796807605296,0.001860080142584024,0.0018654837901500379,0.001415989474396122,1.3111978915002268e-05,1.2417538305473552e-05,298.1505062828312,298.1500000010477
0.2964637889251159,0.0006279051952931338,0.3876470902044443,0.0008128514020964041,-0.0006311869171323538,0.001876030118870481,0.001872133792103261,0.001374297051168468,1.3358485535642807e-05,1.2568636685672417e-05,298.1505044911723,298.15000000108
0.2973331842005561,0.0006279051952931338,0.38305928624966284,0.000812304247844388,-0.0006293503858058532,0.0018845896462705452,0.001869965935952676,0.001360357649851612,1.3825618239177159e-05,1.2611716978831757e-05,298.1505044911723,298.15000000108
0.2982025794759963,0.0006279051952931338,0.39152934046569965,0.0008117586739188349,-0.0006275326551284714,0.0017815259070135816,0.0018305205029651244,0.001337774333452682,1.2666138400971826e-05,1.1674467836282525e-05,298.1505044911723,298.15000000108
0.29907197475143654,0.0006279051952931338,0.42791514804581654,0.0008112146538387852,-0.0006257453835072504,0.001666516871989497,0.0018529974866165844,0.001426508748826299,9.799656251157005e-06,1.1113057407828821e-05,298.1505044911723,298.15000000108
0.29994137002687676,0.0006279051952931338,0.5024738178652643,0.000810672291653282,-0.0006238384320970421,0.0017008812645646896,0.001870600245414509,0.001699326891047141,1.2021646821316462e-05,1.1437391460197193e-05,298.1505044911723,298.15000000108
0.300810765302317,0.0006279051952931338,0.4926773946333788,0.0008101319072660123,-0.0006215635195349469,0.001729217655973,0.0018717325978509117,0.001679364214103719,1.425305928767914e-05,1.1618886698467585e-05,298.150502716254,298.1500000011136
0.3016801605777572,0.0006279051952931338,0.48102131801865516,0.0008095934772689509,-0.0006193155314638076,0.0017066244624599836,0.0018679979290524232,0.001628027984701311,1.1698083224691653e-05,1.145499974233655e-05,298.150502716254,298.1500000011136
0.3025495558531974,0.0006279051952931338,0.49188837711962036,0.0008090569414657745,-0.0006171367826960031,0.0017169810149717513,0.0018469235574607482,0.001659229203163995,1.2336281398748882e-05,1.1378359321250671e-05,298.150502716254,298.1500000011136
0.30341895112863765,0.0006279051952931338,0.4693854872243566,0.0008085223364427043,-0.0006149159515498335,0.001721029445075685,0.0018443172190562632,0.001583857816909983,1.252207081439436e-05,1.1386049547557635e-05,298.150502716254,298.1500000011136
0.30428834640407787,0.0006279051952931338,0.4669218042916433,0.0008079895738200445,-0.0006127967769206373,0.0017247894352980775,0.0018245924385576243,0.001568172290920333,1.1965563726458824e-05,1.1279743952186777e-05,298.150502716254,298.1500000011136
0.3051577416795181,0.0006279051952931338,0.4503583263661285,0.0008074586352051122,-0.0006106987580113801,0.0017401854207441793,0.0018005898154569036,0.001508498970790694,1.2244229700718795e-05,1.1219503628388834e-05,298.1505009578308,298.1500000011503
0.3060271369549583,0.0006279051952931338,0.4208376919889762,0.0008069294506255992,-0.0006086812229857572,0.001719591927140414,0.001835718873384313,0.001415953594621307,1.2403526486613042e-05,1.132058266761477e-05,298.1505009578308,298.1500000011503
0.30689653223039853,0.0006279051952931338,0.46552149352066113,0.0008064019115637698,-0.0006067885077501229,0.0017244205734031025,0.0017827864120272434,0.00154449511374499,1.0810368167289973e-05,1.1007624402039318e-05,298.1505009578308,298.1500000011503
0.30776592750583875,0.0006279051952931338,0.418814394223358,0.0008058761687460588,-0.0006047224232324569,0.0017433253728826494,0.0017823610631216495,0.001396745161770192,1.2870963176757997e-05,1.1122211575024701e-05,298.1505009578308,298.1500000011503
0.308635322781279,0.0006279051952931338,0.41056241850048536,0.0008053520489224248,-0.0006028556152074659,0.0017269328888637704,0.001772068521579024,0.001358891288965711,1.1272807412034553e-05,1.095496623409885e-05,298.1505009578308,298.1500000011503
0.3095047180567192,0.0006279051952931338,0.41168385295787263,0.0008048295077058143,-0.0006010398622718731,0.001728921539812049,0.0017679664259196268,0.001361751606188048,1.1569373434645274e-05,1.0941279828850362e-05,298.1504992156181,298.1500000011876
0.3103741133321594,0.0006279051952931338,0.4083597824816092,0.0008043085484502054,-0.0005992202515077234,0.0017254900239039844,0.0017591114055178429,0.0013459891580345,1.169834314927076e-05,1.0864186083979842e-05,298.1504992156181,298.1500000011876
0.31124350860759964,0.0006279051952931338,0.4007781579893001,0.0008037891526727169,-0.0005974219002116279,0.0017263797848985915,0.001776661141301981,0.001328064790033449,1.1365250851735782e-05,1.0980710346196027e-05,298.1504992156181,298.1500000011876
0.31211290388303986,0.0006279051952931338,0.41569708422384816,0.0008032712993554232,-0.0005956477242546166,0.0017294463305982328,0.0017561707925308567,0.001370549407396262,1.168658602228472e-05,1.0870147464806507e-05,298.1504992156181,298.1500000011876
0.3129822991584801,0.0006279051952931338,0.39857955044425214,0.0008027550383153402,-0.0005938162475308196,0.0017266176217664668,0.001749362239121128,0.001310469250054504,1.1195737538320382e-05,1.0809948963222736e-05,298.1504992156181,298.1500000011876
0.3138516944339203,0.0006279051952931338,0.40050423769309434,0.0008022402991031068,-0.0005920658034088909,0.001705648678624948,0.0017174723593412862,0.00129675292130148,1.1238581777351803e-05,1.048335369865051e-05,298.1504974893085,298.1500000012277
0.3147210897093605,0.0006279051952931338,0.3906318484147054,0.0008017270656351,-0.0005903338590688554,0.0016699311526869138,0.0017186682235880684,0.00125215491343956,1.0385082006784128e-05,1.0274976250704766e-05,298.1504974893085,298.1500000012277
0.31559048498480075,0.0006279051952931338,0.4263304995633116,0.0008012152856161643,-0.0005886620659130892,0.001649039747503599,0.0016270792221017199,0.001321116438700925,1.0173299653705002e-05,9.602612125832245e-06,298.1504974893085,298.1500000012277
0.31645988026024097,0.0006279051952931338,0.361334204125679,0.0008007050399098596,-0.0005868972614859153,0.001633438022887208,0.0016486573442541996,0.001121734846925892,1.054627795467891e-05,9.637453039007365e-06,298.1504974893085,298.1500000012277
0.3173292755356812,0.0006279051952931338,0.39016412910318526,0.0008001960947234265,-0.0005854013712870159,0.0016197120289620829,0.0016479341860259008,0.001205934828548815,1.0504004344663431e-05,9.55329082428528e-06,298.1504974893085,298.1500000012277
0.3181986708111214,0.0006279051952931338,0.39142627849411044,0.0007996885487888785,-0.0005837919170781331,0.001680093395925943,0.0016369214319198635,0.0012281727155593,1.0475473632316529e-05,9.845072817300998e-06,298.1504957786034,298.1500000012695
0.31906806608656163,0.0006279051952931338,0.3381493275111097,0.0007991824281821285,-0.000582152469708043,0.001760007550068702,0.001629693715567015,0.001084965477381528,1.3063882714864995e-05,1.0294725783097884e-05,298.1504957786034,298.1500000012695
0.31993746136200185,0.0006279051952931338,0.2846923312148085,0.0007986775649798736,-0.0005807061718839819,0.0017575069205203683,0.0016376746232870025,0.0009148173201817604,1.1458139881085184e-05,1.0325645710497409e-05,298.1504957786034,298.1500000012695
0.3208068566374421,0.0006279051952931338,0.2931972149006865,0.0007981737596681724,-0.0005794893599416331,0.0017299663082099878,0.0016552773524429955,0.0009390327142956041,1.060979561915097e-05,1.0257505630277653e-05,298.1504957786034,298.1500000012695
0.3216762519128823,0.0006279051952931338,0.3244162488343191,0.0007976710406417418,-0.0005782398876921692,0.0017323772922305768,0.001639878535404451,0.001035170046446353,1.0514512092800901e-05,1.0181650777150513e-05,298.1504957786034,298.1500000012695
0.3225456471883225,0.0006279051952931338,0.3089276818677268,0.0007971695206302072,-0.0005768607510325983,0.0017244725698774917,0.0016614976258359391,0.0009895558927085508,1.153228635543013e-05,1.0260464155299392e-05,298.1504940833587,298.1500000013143
0.32341504246376274,0.0006279051952931338,0.3313538472168788,0.0007966691461468911,-0.0005755431360754152,0.0016911655463489152,0.0016889670962754208,0.001059378421966083,1.0351124983386157e-05,1.0221584205376016e-05,298.1504940833587,298.1500000013143
0.32428443773920296,0.0006279051952931338,0.37450905372475446,0.0007961699990649578,-0.0005741313485749984,0.0016991074481480714,0.0016655729756897169,0.001191936123210241,1.0491063481561201e-05,1.012934402235938e-05,298.1504940833587,298.1500000013143
0.3251538330146432,0.0006279051952931338,0.3488244732123252,0.000795672234820175,-0.00057254077500103,0.0017031552195449753,0.0016770046035135184,0.001115276238414836,1.1502313908434849e-05,1.022235607719263e-05,298.1504940833587,298.1500000013143
