% Column 0: Length, m
% Column 1: |B|, Tesla
7.53876189e-003	3.19073832e-001	
7.55430573e-003	3.17604301e-001	
7.56984957e-003	3.16134770e-001	
7.58539341e-003	3.14665239e-001	
7.60093725e-003	3.13195709e-001	
7.61648109e-003	3.11726179e-001	
7.63202493e-003	3.10256649e-001	
7.64756877e-003	3.08787119e-001	
7.66311260e-003	3.07317590e-001	
7.67865644e-003	3.05848061e-001	
7.69420028e-003	3.04378532e-001	
7.70974412e-003	3.02909003e-001	
7.72528796e-003	3.01439475e-001	
7.74083180e-003	2.99969947e-001	
7.75637564e-003	2.98500419e-001	
7.77191948e-003	2.97030891e-001	
7.78746332e-003	2.95561364e-001	
7.80300715e-003	2.94091837e-001	
7.81855099e-003	2.92622310e-001	
7.83409483e-003	2.91152783e-001	
7.84963867e-003	2.89683257e-001	
7.86518251e-003	2.88213731e-001	
7.88072635e-003	2.86744206e-001	
7.89627019e-003	2.85274680e-001	
7.91181403e-003	2.83805155e-001	
7.92735787e-003	2.82335630e-001	
7.94290171e-003	2.80866106e-001	
7.95844554e-003	2.79396582e-001	
7.97398938e-003	2.77927058e-001	
7.98953322e-003	2.76457535e-001	
8.00507706e-003	2.74988012e-001	
8.02062090e-003	2.73518489e-001	
8.03616474e-003	2.72048967e-001	
8.05170858e-003	2.70579445e-001	
8.06725242e-003	2.69109923e-001	
8.08279626e-003	2.67640402e-001	
8.09834009e-003	2.66170881e-001	
8.11388393e-003	2.64608582e-001	
8.12942777e-003	2.63044390e-001	
8.14497161e-003	2.61480285e-001	
8.16051545e-003	2.59916269e-001	
8.17605929e-003	2.58352344e-001	
8.19160313e-003	2.56788510e-001	
8.20714697e-003	2.55224770e-001	
8.22269081e-003	2.53661125e-001	
8.23823465e-003	2.52341372e-001	
8.25377848e-003	2.51252928e-001	
8.26932232e-003	2.50164864e-001	
8.28486616e-003	2.49077185e-001	
8.30041000e-003	2.47989895e-001	
8.31595384e-003	2.46797981e-001	
8.33149768e-003	2.45601461e-001	
8.34704152e-003	2.44404948e-001	
8.36258536e-003	2.43208441e-001	
8.37812920e-003	2.42011940e-001	
8.39367303e-003	2.40815446e-001	
8.40921687e-003	2.39618959e-001	
8.42476071e-003	2.38422478e-001	
8.44030455e-003	2.37226004e-001	
8.45584839e-003	2.36029538e-001	
8.47139223e-003	2.34833078e-001	
8.48693607e-003	2.33636625e-001	
8.50247991e-003	2.32440180e-001	
8.51802375e-003	2.31243742e-001	
8.53356759e-003	2.30047311e-001	
8.54911142e-003	2.28850888e-001	
8.56465526e-003	2.27654473e-001	
8.58019910e-003	2.26458066e-001	
8.59574294e-003	2.25261666e-001	
8.61128678e-003	2.24065275e-001	
8.62683062e-003	2.22868892e-001	
8.64237446e-003	2.21672517e-001	
8.65791830e-003	2.20476151e-001	
8.67346214e-003	2.19279794e-001	
8.68900598e-003	2.18083445e-001	
8.70454981e-003	2.16887105e-001	
8.72009365e-003	2.15690774e-001	
8.73563749e-003	2.14494453e-001	
8.75118133e-003	2.13298141e-001	
8.76672517e-003	2.12101838e-001	
8.78226901e-003	2.10905545e-001	
8.79781285e-003	2.09709262e-001	
8.81335669e-003	2.08512989e-001	
8.82890053e-003	2.07316726e-001	
8.84444436e-003	2.06120474e-001	
8.85998820e-003	2.04924232e-001	
8.87553204e-003	2.03728001e-001	
8.89107588e-003	2.02531781e-001	
8.90661972e-003	2.01335572e-001	
8.92216356e-003	2.00139375e-001	
8.93770740e-003	1.98943189e-001	
8.95325124e-003	1.97747015e-001	
8.96879508e-003	1.96550852e-001	
8.98433892e-003	1.95469566e-001	
8.99988275e-003	1.94714839e-001	
9.01542659e-003	1.93960175e-001	
9.03097043e-003	1.93205572e-001	
9.04651427e-003	1.92451032e-001	
9.06205811e-003	1.91696557e-001	
9.07760195e-003	1.90996993e-001	
9.09314579e-003	1.90314433e-001	
9.10868963e-003	1.89631882e-001	
9.12423347e-003	1.88949342e-001	
9.13977730e-003	1.88266811e-001	
9.15532114e-003	1.87584290e-001	
9.17086498e-003	1.86901780e-001	
9.18640882e-003	1.86219280e-001	
9.20195266e-003	1.85536790e-001	
9.21749650e-003	1.84854311e-001	
9.23304034e-003	1.84171842e-001	
9.24858418e-003	1.83489384e-001	
9.26412802e-003	1.82806938e-001	
9.27967186e-003	1.82104425e-001	
9.29521569e-003	1.81399678e-001	
9.31075953e-003	1.80694943e-001	
9.32630337e-003	1.79990221e-001	
9.34184721e-003	1.79285511e-001	
9.35739105e-003	1.78580815e-001	
9.37293489e-003	1.77876131e-001	
9.38847873e-003	1.77171461e-001	
